date,store_id,product_id,category,quantity,price,total,promotion
2024-09-23,Store_5,P_44,Bottoms,1,23.61,23.61,0
2024-09-23,Store_5,P_41,Outerwear,1,31.77,31.77,0
2024-09-23,Store_2,P_19,Tops,3,29.77,89.31,0
2024-09-23,Store_8,P_5,Bottoms,4,40.64,162.56,0
2024-09-23,Store_2,P_42,Bottoms,2,36.95,73.9,0
2024-09-23,Store_10,P_2,Tops,1,45.42,45.42,0
2024-09-24,Store_4,P_5,Bottoms,4,30.81,123.24,0
2024-09-24,Store_2,P_11,Bottoms,3,41.98,125.94,0
2024-09-24,Store_6,P_19,Bottoms,1,26.98,26.98,0
2024-09-24,Store_9,P_5,Bottoms,2,40.76,81.52,0
2024-09-24,Store_3,P_19,Tops,3,36.04,108.12,0
2024-09-24,Store_5,P_22,Outerwear,2,28.42,56.84,0
2024-09-24,Store_7,P_8,Bottoms,3,17.0,51.0,0
2024-09-24,Store_7,P_48,Outerwear,1,30.66,30.66,0
2024-09-25,Store_6,P_13,Accessories,3,9.39,28.17,0
2024-09-25,Store_2,P_1,Accessories,3,27.88,83.64,0
2024-09-25,Store_1,P_42,Bottoms,2,32.74,65.48,0
2024-09-25,Store_5,P_41,Outerwear,1,22.35,22.35,0
2024-09-25,Store_4,P_2,Accessories,2,19.63,39.26,0
2024-09-25,Store_4,P_44,Tops,2,36.31,72.62,0
2024-09-25,Store_4,P_14,Accessories,2,8.61,17.22,0
2024-09-25,Store_2,P_29,Outerwear,1,26.09,26.09,0
2024-09-26,Store_10,P_35,Outerwear,3,31.46,94.38,0
2024-09-26,Store_10,P_17,Tops,3,22.07,66.21,0
2024-09-26,Store_5,P_41,Footwear,1,39.32,39.32,1
2024-09-26,Store_9,P_50,Outerwear,2,37.41,74.82,0
2024-09-26,Store_7,P_27,Accessories,3,12.73,38.19,0
2024-09-26,Store_6,P_25,Bottoms,4,16.26,65.04,0
2024-09-26,Store_3,P_50,Footwear,3,18.33,54.99,0
2024-09-26,Store_2,P_9,Accessories,2,13.88,27.76,1
2024-09-27,Store_2,P_14,Footwear,1,35.28,35.28,0
2024-09-27,Store_9,P_44,Outerwear,4,28.82,115.28,0
2024-09-27,Store_9,P_10,Accessories,5,-7.17,1.0,0
2024-09-27,Store_4,P_46,Footwear,2,24.57,49.14,0
2024-09-27,Store_9,P_43,Tops,2,29.69,59.38,0
2024-09-27,Store_7,P_39,Tops,3,36.55,109.65,0
2024-09-27,Store_8,P_50,Bottoms,4,28.62,114.48,0
2024-09-27,Store_6,P_36,Bottoms,2,22.5,45.0,0
2024-09-28,Store_4,P_8,Accessories,1,21.12,21.12,0
2024-09-28,Store_8,P_30,Bottoms,4,20.56,82.24,0
2024-09-28,Store_1,P_11,Tops,3,33.75,101.25,0
2024-09-28,Store_8,P_35,Outerwear,4,32.06,128.24,1
2024-09-28,Store_4,P_25,Accessories,1,14.25,14.25,0
2024-09-28,Store_6,P_10,Footwear,2,44.66,89.32,0
2024-09-28,Store_7,P_37,Footwear,2,24.96,49.92,0
2024-09-28,Store_3,P_7,Outerwear,2,24.13,48.26,0
2024-09-29,Store_4,P_44,Footwear,3,22.96,68.88,0
2024-09-29,Store_2,P_7,Bottoms,2,34.09,68.18,0
2024-09-29,Store_3,P_37,Outerwear,2,21.13,42.26,0
2024-09-29,Store_1,P_10,Outerwear,3,31.63,94.89,1
2024-09-29,Store_3,P_50,Outerwear,3,24.68,74.04,0
2024-09-29,Store_1,P_49,Tops,2,32.56,65.12,0
2024-09-29,Store_8,P_29,Outerwear,2,37.01,74.02,0
2024-09-29,Store_8,P_19,Bottoms,3,32.47,97.41,0
2024-09-30,Store_3,P_1,Bottoms,3,17.01,51.03,0
2024-09-30,Store_4,P_18,Footwear,4,40.23,160.92,0
2024-09-30,Store_4,P_47,Footwear,5,34.83,174.15,0
2024-09-30,Store_10,P_38,Accessories,1,8.72,8.72,0
2024-09-30,Store_10,P_8,Outerwear,7,47.65,333.55,0
2024-09-30,Store_9,P_46,Tops,2,30.64,61.28,0
2024-09-30,Store_6,P_9,Bottoms,1,26.22,26.22,0
2024-09-30,Store_1,P_33,Accessories,2,6.31,12.62,0
2024-10-01,Store_3,P_45,Outerwear,2,32.4,64.8,0
2024-10-01,Store_5,P_19,Outerwear,2,28.84,57.68,0
2024-10-01,Store_4,P_27,Accessories,2,29.34,58.68,0
2024-10-01,Store_4,P_14,Tops,3,21.11,63.33,0
2024-10-01,Store_6,P_22,Footwear,1,27.96,27.96,0
2024-10-01,Store_7,P_9,Footwear,4,31.99,127.96,0
2024-10-01,Store_9,P_48,Outerwear,3,38.45,115.35,0
2024-10-01,Store_8,P_38,Bottoms,3,36.31,108.93,0
2024-10-02,Store_7,P_8,Footwear,5,28.61,143.05,0
2024-10-02,Store_2,P_5,Footwear,2,40.71,81.42,0
2024-10-02,Store_10,P_7,Outerwear,5,21.23,106.15,0
2024-10-02,Store_1,P_48,Outerwear,4,14.88,59.52,0
2024-10-02,Store_5,P_50,Tops,1,25.85,25.85,0
2024-10-02,Store_7,P_12,Accessories,1,25.75,25.75,0
2024-10-02,Store_9,P_47,Tops,2,38.29,76.58,0
2024-10-02,Store_2,P_45,Outerwear,1,35.99,35.99,0
2024-10-03,Store_6,P_41,Bottoms,1,31.37,31.37,0
2024-10-03,Store_6,P_17,Tops,2,34.7,69.4,0
2024-10-03,Store_4,P_21,Bottoms,1,21.01,21.01,0
2024-10-03,Store_6,P_41,Accessories,2,15.02,30.04,0
2024-10-03,Store_3,P_46,Accessories,1,20.22,20.22,0
2024-10-03,Store_10,P_15,Bottoms,3,24.95,74.85,0
2024-10-03,Store_2,P_10,Bottoms,1,14.69,14.69,0
2024-10-03,Store_3,P_32,Accessories,3,16.96,50.88,0
2024-10-04,Store_5,P_37,Footwear,4,28.5,114.0,0
2024-10-04,Store_9,P_46,Bottoms,3,38.26,114.78,0
2024-10-04,Store_6,P_39,Accessories,1,18.65,18.65,1
2024-10-04,Store_2,P_40,Bottoms,1,36.38,36.38,0
2024-10-04,Store_4,P_44,Accessories,2,13.05,26.1,0
2024-10-04,Store_5,P_48,Tops,1,23.15,23.15,0
2024-10-04,Store_3,P_20,Tops,4,23.4,93.6,0
2024-10-04,Store_7,P_42,Tops,3,26.06,78.18,0
2024-10-05,Store_7,P_50,Accessories,2,8.57,17.14,1
2024-10-05,Store_10,P_10,Footwear,1,36.46,36.46,1
2024-10-05,Store_10,P_28,Bottoms,1,36.3,36.3,0
2024-10-05,Store_4,P_4,Accessories,5,15.69,78.45,0
2024-10-05,Store_6,P_4,Accessories,5,9.29,46.45,1
2024-10-05,Store_2,P_3,Tops,3,39.72,119.16,0
2024-10-05,Store_8,P_36,Bottoms,1,30.59,30.59,0
2024-10-05,Store_6,P_14,Footwear,3,30.77,92.31,0
2024-10-06,Store_1,P_31,Footwear,4,29.55,118.2,0
2024-10-06,Store_1,P_42,Tops,1,22.88,22.88,0
2024-10-06,Store_7,P_47,Accessories,3,19.02,57.06,0
2024-10-06,Store_5,P_43,Bottoms,4,32.81,131.24,0
2024-10-06,Store_6,P_1,Accessories,2,10.53,21.06,0
2024-10-06,Store_7,P_17,Bottoms,2,28.35,56.7,0
2024-10-06,Store_8,P_9,Footwear,5,51.23,256.15,0
2024-10-06,Store_1,P_7,Footwear,1,39.52,39.52,0
2024-10-07,Store_8,P_49,Accessories,3,18.49,55.47,0
2024-10-07,Store_1,P_25,Outerwear,5,36.6,183.0,0
2024-10-07,Store_9,P_12,Bottoms,8,35.0,280.0,0
2024-10-07,Store_6,P_34,Bottoms,3,28.65,85.95,0
2024-10-07,Store_10,P_20,Tops,1,28.83,28.83,0
2024-10-07,Store_9,P_37,Footwear,1,38.05,38.05,0
2024-10-07,Store_4,P_15,Bottoms,2,24.88,49.76,0
2024-10-07,Store_8,P_1,Outerwear,1,25.07,25.07,0
2024-10-08,Store_2,P_16,Bottoms,3,28.37,85.11,1
2024-10-08,Store_6,P_15,Footwear,2,15.44,30.88,0
2024-10-08,Store_2,P_11,Tops,2,36.52,73.04,0
2024-10-08,Store_4,P_23,Outerwear,2,22.58,45.16,0
2024-10-08,Store_2,P_6,Outerwear,5,28.11,140.55,0
2024-10-08,Store_4,P_13,Tops,2,19.51,39.02,0
2024-10-08,Store_9,P_16,Accessories,4,-2.04,1.0,1
2024-10-08,Store_4,P_49,Accessories,3,15.63,46.89,0
2024-10-09,Store_9,P_46,Accessories,1,3.19,3.19,0
2024-10-09,Store_10,P_4,Tops,4,35.86,143.44,0
2024-10-09,Store_3,P_38,Accessories,1,0.82,1.0,0
2024-10-09,Store_5,P_3,Footwear,3,41.03,123.09,0
2024-10-09,Store_8,P_43,Tops,3,26.27,78.81,0
2024-10-09,Store_4,P_44,Footwear,2,26.6,53.2,0
2024-10-09,Store_5,P_42,Footwear,4,29.66,118.64,0
2024-10-09,Store_9,P_44,Tops,3,27.77,83.31,0
2024-10-10,Store_1,P_39,Accessories,1,5.77,5.77,0
2024-10-10,Store_7,P_35,Tops,1,39.69,39.69,0
2024-10-10,Store_1,P_35,Outerwear,2,34.28,68.56,0
2024-10-10,Store_5,P_20,Tops,2,39.67,79.34,0
2024-10-10,Store_3,P_11,Bottoms,3,25.15,75.45,0
2024-10-10,Store_1,P_44,Tops,3,24.95,74.85,0
2024-10-10,Store_4,P_14,Outerwear,6,22.58,135.48,0
2024-10-10,Store_1,P_8,Outerwear,3,40.31,120.93,0
2024-10-11,Store_7,P_31,Tops,2,39.79,79.58,0
2024-10-11,Store_8,P_20,Footwear,3,24.38,73.14,1
2024-10-11,Store_8,P_41,Tops,2,22.94,45.88,0
2024-10-11,Store_7,P_14,Accessories,4,0.46,1.84,0
2024-10-11,Store_8,P_48,Tops,5,28.11,140.55,0
2024-10-11,Store_6,P_12,Accessories,2,-10.31,1.0,0
2024-10-11,Store_5,P_40,Footwear,2,17.57,35.14,0
2024-10-11,Store_10,P_39,Footwear,2,31.11,62.22,0
2024-10-12,Store_7,P_6,Bottoms,5,29.25,146.25,0
2024-10-12,Store_4,P_47,Outerwear,2,39.3,78.6,0
2024-10-12,Store_9,P_4,Accessories,4,-6.84,1.0,0
2024-10-12,Store_10,P_2,Footwear,2,30.15,60.3,0
2024-10-12,Store_2,P_32,Footwear,2,33.28,66.56,1
2024-10-12,Store_1,P_48,Tops,2,39.72,79.44,0
2024-10-12,Store_10,P_34,Footwear,1,31.29,31.29,0
2024-10-12,Store_8,P_47,Accessories,1,25.08,25.08,0
2024-10-13,Store_3,P_19,Outerwear,2,27.87,55.74,0
2024-10-13,Store_7,P_50,Bottoms,2,34.45,68.9,1
2024-10-13,Store_10,P_48,Outerwear,2,41.64,83.28,0
2024-10-13,Store_8,P_38,Tops,2,16.91,33.82,0
2024-10-13,Store_4,P_37,Bottoms,2,26.51,53.02,0
2024-10-13,Store_10,P_44,Footwear,1,38.38,38.38,0
2024-10-13,Store_3,P_29,Footwear,1,26.93,26.93,0
2024-10-13,Store_6,P_23,Outerwear,4,23.9,95.6,0
2024-10-14,Store_10,P_32,Accessories,2,8.33,16.66,0
2024-10-14,Store_9,P_8,Accessories,2,16.65,33.3,0
2024-10-14,Store_10,P_44,Bottoms,2,29.9,59.8,0
2024-10-14,Store_5,P_6,Tops,2,22.18,44.36,0
2024-10-14,Store_8,P_31,Bottoms,2,23.68,47.36,0
2024-10-14,Store_3,P_48,Tops,3,35.54,106.62,0
2024-10-14,Store_7,P_39,Accessories,2,9.15,18.3,0
2024-10-14,Store_6,P_47,Tops,2,41.72,83.44,0
2024-10-15,Store_7,P_34,Bottoms,1,42.12,42.12,0
2024-10-15,Store_7,P_6,Tops,2,39.17,78.34,0
2024-10-15,Store_5,P_24,Footwear,1,24.24,24.24,0
2024-10-15,Store_9,P_42,Bottoms,4,35.66,142.64,0
2024-10-15,Store_1,P_50,Accessories,3,-5.62,1.0,0
2024-10-15,Store_6,P_45,Bottoms,1,28.24,28.24,0
2024-10-15,Store_7,P_5,Footwear,3,34.5,103.5,0
2024-10-15,Store_4,P_46,Bottoms,3,28.9,86.7,1
2024-10-16,Store_7,P_23,Outerwear,3,36.37,109.11,0
2024-10-16,Store_4,P_45,Outerwear,2,43.31,86.62,0
2024-10-16,Store_1,P_26,Accessories,1,21.17,21.17,0
2024-10-16,Store_2,P_27,Outerwear,4,40.19,160.76,1
2024-10-16,Store_6,P_43,Outerwear,2,40.2,80.4,0
2024-10-16,Store_4,P_1,Footwear,2,49.79,99.58,0
2024-10-16,Store_2,P_9,Tops,5,46.3,231.5,1
2024-10-16,Store_3,P_16,Outerwear,2,31.18,62.36,1
2024-10-17,Store_4,P_2,Tops,5,6.62,33.1,0
2024-10-17,Store_8,P_46,Footwear,1,20.85,20.85,0
2024-10-17,Store_5,P_4,Bottoms,2,42.74,85.48,0
2024-10-17,Store_9,P_44,Footwear,3,25.3,75.9,1
2024-10-17,Store_4,P_31,Footwear,5,41.32,206.6,0
2024-10-17,Store_7,P_20,Tops,2,23.01,46.02,0
2024-10-17,Store_8,P_29,Footwear,1,32.97,32.97,0
2024-10-17,Store_3,P_37,Footwear,3,22.95,68.85,1
2024-10-18,Store_7,P_9,Bottoms,1,37.69,37.69,0
2024-10-18,Store_5,P_31,Footwear,3,36.57,109.71,0
2024-10-18,Store_2,P_1,Outerwear,1,30.94,30.94,0
2024-10-18,Store_9,P_39,Tops,3,13.2,39.6,0
2024-10-18,Store_5,P_26,Outerwear,2,17.44,34.88,0
2024-10-18,Store_1,P_5,Accessories,4,6.9,27.6,0
2024-10-18,Store_8,P_9,Accessories,4,28.41,113.64,1
2024-10-18,Store_10,P_29,Outerwear,2,24.45,48.9,0
2024-10-19,Store_6,P_46,Outerwear,2,37.05,74.1,0
2024-10-19,Store_8,P_13,Tops,4,34.32,137.28,0
2024-10-19,Store_8,P_42,Bottoms,2,31.31,62.62,0
2024-10-19,Store_10,P_10,Tops,3,41.69,125.07,0
2024-10-19,Store_4,P_5,Accessories,3,12.42,37.26,0
2024-10-19,Store_7,P_25,Outerwear,3,36.24,108.72,0
2024-10-19,Store_7,P_34,Accessories,2,18.21,36.42,0
2024-10-19,Store_8,P_30,Outerwear,4,34.12,136.48,0
2024-10-20,Store_6,P_11,Outerwear,3,35.03,105.09,0
2024-10-20,Store_8,P_39,Accessories,4,9.61,38.44,0
2024-10-20,Store_8,P_47,Outerwear,1,27.09,27.09,0
2024-10-20,Store_2,P_45,Accessories,3,28.2,84.6,0
2024-10-20,Store_4,P_29,Footwear,2,25.89,51.78,1
2024-10-20,Store_8,P_16,Accessories,1,19.18,19.18,0
2024-10-20,Store_2,P_23,Tops,2,37.5,75.0,0
2024-10-20,Store_4,P_47,Tops,2,26.07,52.14,0
2024-10-21,Store_7,P_24,Accessories,1,5.06,5.06,0
2024-10-21,Store_1,P_7,Accessories,6,11.76,70.56,1
2024-10-21,Store_3,P_33,Tops,2,33.88,67.76,0
2024-10-21,Store_4,P_13,Outerwear,4,32.14,128.56,0
2024-10-21,Store_1,P_20,Footwear,2,21.35,42.7,0
2024-10-21,Store_1,P_37,Bottoms,2,32.69,65.38,0
2024-10-21,Store_4,P_49,Accessories,3,24.08,72.24,0
2024-10-21,Store_2,P_3,Bottoms,4,17.48,69.92,0
2024-10-22,Store_2,P_1,Accessories,2,19.75,39.5,0
2024-10-22,Store_6,P_42,Tops,2,40.12,80.24,0
2024-10-22,Store_5,P_23,Accessories,3,10.8,32.4,0
2024-10-22,Store_10,P_9,Tops,3,24.69,74.07,0
2024-10-22,Store_8,P_34,Tops,3,33.77,101.31,0
2024-10-22,Store_7,P_41,Bottoms,2,40.18,80.36,0
2024-10-22,Store_6,P_11,Footwear,3,22.55,67.65,0
2024-10-22,Store_5,P_28,Accessories,1,5.89,5.89,0
2024-10-23,Store_2,P_24,Footwear,1,28.84,28.84,0
2024-10-23,Store_9,P_1,Tops,3,42.34,127.02,0
2024-10-23,Store_7,P_32,Tops,5,36.62,183.1,0
2024-10-23,Store_1,P_18,Outerwear,2,27.94,55.88,0
2024-10-23,Store_9,P_14,Outerwear,4,24.53,98.12,0
2024-10-23,Store_1,P_34,Bottoms,2,26.32,52.64,0
2024-10-23,Store_8,P_49,Accessories,2,21.67,43.34,0
2024-10-23,Store_7,P_7,Tops,2,33.18,66.36,1
2024-10-24,Store_6,P_39,Footwear,1,28.22,28.22,1
2024-10-24,Store_10,P_14,Outerwear,2,32.26,64.52,0
2024-10-24,Store_10,P_35,Tops,2,43.47,86.94,0
2024-10-24,Store_5,P_45,Accessories,1,15.14,15.14,0
2024-10-24,Store_2,P_43,Accessories,1,3.05,3.05,0
2024-10-24,Store_4,P_45,Outerwear,1,35.14,35.14,0
2024-10-24,Store_5,P_42,Outerwear,1,27.07,27.07,0
2024-10-24,Store_1,P_3,Accessories,4,13.41,53.64,0
2024-10-25,Store_5,P_24,Bottoms,3,31.05,93.15,0
2024-10-25,Store_7,P_31,Tops,2,34.57,69.14,1
2024-10-25,Store_1,P_30,Outerwear,2,23.99,47.98,0
2024-10-25,Store_9,P_43,Tops,2,34.12,68.24,0
2024-10-25,Store_6,P_44,Accessories,2,8.81,17.62,0
2024-10-25,Store_6,P_28,Bottoms,4,21.0,84.0,0
2024-10-25,Store_8,P_41,Outerwear,3,35.34,106.02,0
2024-10-25,Store_2,P_41,Accessories,1,-0.36,1.0,0
2024-10-26,Store_7,P_42,Bottoms,5,24.73,123.65,0
2024-10-26,Store_10,P_42,Outerwear,4,40.63,162.52,1
2024-10-26,Store_9,P_18,Accessories,3,18.47,55.41,0
2024-10-26,Store_8,P_38,Bottoms,3,28.96,86.88,0
2024-10-26,Store_10,P_11,Outerwear,3,21.02,63.06,0
2024-10-26,Store_10,P_28,Footwear,1,37.78,37.78,0
2024-10-26,Store_7,P_33,Footwear,3,33.78,101.34,0
2024-10-26,Store_9,P_3,Footwear,2,21.81,43.62,0
2024-10-27,Store_4,P_26,Tops,2,20.74,41.48,0
2024-10-27,Store_6,P_2,Bottoms,4,31.19,124.76,0
2024-10-27,Store_3,P_20,Tops,3,28.29,84.87,0
2024-10-27,Store_6,P_26,Bottoms,1,22.18,22.18,0
2024-10-27,Store_2,P_1,Tops,3,31.51,94.53,0
2024-10-27,Store_1,P_21,Outerwear,3,42.86,128.58,0
2024-10-27,Store_5,P_42,Accessories,2,0.91,1.82,0
2024-10-27,Store_10,P_15,Footwear,4,29.11,116.44,0
2024-10-28,Store_3,P_46,Tops,4,17.97,71.88,0
2024-10-28,Store_1,P_40,Tops,4,31.96,127.84,0
2024-10-28,Store_2,P_3,Accessories,2,9.84,19.68,0
2024-10-28,Store_1,P_14,Outerwear,2,30.55,61.1,0
2024-10-28,Store_6,P_29,Bottoms,4,31.7,126.8,0
2024-10-28,Store_2,P_12,Accessories,2,6.41,12.82,0
2024-10-28,Store_4,P_22,Accessories,2,26.01,52.02,0
2024-10-28,Store_5,P_12,Footwear,3,25.38,76.14,0
2024-10-29,Store_9,P_3,Footwear,3,20.43,61.29,0
2024-10-29,Store_8,P_10,Tops,2,32.2,64.4,0
2024-10-29,Store_9,P_1,Tops,3,41.0,123.0,0
2024-10-29,Store_10,P_37,Tops,2,26.77,53.54,0
2024-10-29,Store_3,P_7,Bottoms,3,32.73,98.19,0
2024-10-29,Store_1,P_27,Bottoms,4,35.95,143.8,0
2024-10-29,Store_3,P_16,Accessories,2,20.53,41.06,0
2024-10-29,Store_6,P_9,Bottoms,3,32.36,97.08,0
2024-10-30,Store_9,P_22,Bottoms,4,42.26,169.04,0
2024-10-30,Store_9,P_38,Footwear,5,33.36,166.8,0
2024-10-30,Store_10,P_31,Accessories,1,20.5,20.5,0
2024-10-30,Store_6,P_14,Footwear,3,27.41,82.23,0
2024-10-30,Store_7,P_20,Bottoms,1,29.33,29.33,0
2024-10-30,Store_10,P_3,Outerwear,2,41.02,82.04,1
2024-10-30,Store_5,P_11,Footwear,3,36.67,110.01,0
2024-10-30,Store_10,P_27,Outerwear,5,34.79,173.95,0
2024-10-31,Store_5,P_40,Bottoms,2,28.46,56.92,0
2024-10-31,Store_1,P_50,Outerwear,2,38.4,76.8,0
2024-10-31,Store_7,P_4,Accessories,1,5.41,5.41,0
2024-10-31,Store_8,P_4,Bottoms,1,37.49,37.49,0
2024-10-31,Store_7,P_20,Footwear,2,35.27,70.54,0
2024-10-31,Store_7,P_37,Footwear,2,31.86,63.72,0
2024-10-31,Store_10,P_8,Bottoms,5,27.57,137.85,0
2024-10-31,Store_1,P_28,Footwear,2,45.95,91.9,0
2024-11-01,Store_4,P_41,Accessories,3,17.05,51.15,0
2024-11-01,Store_7,P_18,Outerwear,5,20.79,103.95,0
2024-11-01,Store_8,P_40,Bottoms,1,29.24,29.24,0
2024-11-01,Store_9,P_9,Footwear,2,26.89,53.78,1
2024-11-01,Store_5,P_2,Footwear,1,24.67,24.67,0
2024-11-01,Store_6,P_22,Footwear,2,38.52,77.04,0
2024-11-01,Store_3,P_18,Bottoms,2,12.89,25.78,0
2024-11-01,Store_3,P_1,Tops,5,28.43,142.15,0
2024-11-02,Store_4,P_44,Outerwear,3,31.36,94.08,0
2024-11-02,Store_8,P_8,Footwear,3,29.72,89.16,0
2024-11-02,Store_7,P_23,Bottoms,2,38.42,76.84,0
2024-11-02,Store_5,P_31,Accessories,1,-2.74,1.0,0
2024-11-02,Store_4,P_47,Bottoms,4,36.18,144.72,1
2024-11-02,Store_7,P_19,Accessories,4,8.53,34.12,0
2024-11-02,Store_5,P_21,Outerwear,3,22.8,68.4,0
2024-11-02,Store_9,P_6,Accessories,2,8.69,17.38,0
2024-11-03,Store_4,P_22,Outerwear,2,18.05,36.1,0
2024-11-03,Store_10,P_44,Tops,2,31.45,62.9,0
2024-11-03,Store_4,P_32,Accessories,3,4.85,14.55,0
2024-11-03,Store_5,P_36,Outerwear,2,39.58,79.16,0
2024-11-03,Store_4,P_47,Outerwear,3,36.26,108.78,0
2024-11-03,Store_8,P_38,Accessories,1,11.48,11.48,0
2024-11-03,Store_4,P_45,Tops,2,22.47,44.94,0
2024-11-03,Store_5,P_15,Tops,4,26.7,106.8,0
2024-11-04,Store_9,P_35,Outerwear,1,23.55,23.55,0
2024-11-04,Store_2,P_37,Outerwear,2,43.42,86.84,0
2024-11-04,Store_1,P_36,Bottoms,2,52.15,104.3,0
2024-11-04,Store_8,P_32,Bottoms,2,27.99,55.98,0
2024-11-04,Store_8,P_2,Tops,1,32.47,32.47,0
2024-11-04,Store_9,P_26,Tops,2,25.34,50.68,0
2024-11-04,Store_2,P_20,Tops,4,21.9,87.6,0
2024-11-04,Store_6,P_24,Outerwear,4,20.55,82.2,0
2024-11-05,Store_10,P_24,Footwear,1,26.3,26.3,0
2024-11-05,Store_10,P_21,Accessories,3,9.54,28.62,0
2024-11-05,Store_1,P_34,Outerwear,5,24.62,123.1,0
2024-11-05,Store_1,P_12,Footwear,2,32.69,65.38,0
2024-11-05,Store_7,P_30,Outerwear,2,23.92,47.84,1
2024-11-05,Store_8,P_39,Footwear,2,24.32,48.64,0
2024-11-05,Store_10,P_26,Accessories,3,25.8,77.4,0
2024-11-05,Store_9,P_7,Bottoms,5,33.96,169.8,0
2024-11-06,Store_2,P_2,Outerwear,2,38.63,77.26,0
2024-11-06,Store_10,P_43,Outerwear,2,29.31,58.62,0
2024-11-06,Store_4,P_15,Footwear,1,19.18,19.18,1
2024-11-06,Store_8,P_13,Footwear,2,18.34,36.68,0
2024-11-06,Store_7,P_50,Outerwear,1,26.41,26.41,0
2024-11-06,Store_7,P_31,Tops,3,26.75,80.25,0
2024-11-06,Store_1,P_21,Bottoms,3,41.29,123.87,0
2024-11-06,Store_5,P_23,Tops,2,27.52,55.04,1
2024-11-07,Store_10,P_12,Tops,1,29.54,29.54,0
2024-11-07,Store_9,P_21,Tops,4,25.41,101.64,0
2024-11-07,Store_1,P_36,Tops,2,37.43,74.86,0
2024-11-07,Store_10,P_3,Outerwear,2,31.8,63.6,0
2024-11-07,Store_2,P_33,Outerwear,4,33.05,132.2,0
2024-11-07,Store_9,P_43,Outerwear,2,42.37,84.74,0
2024-11-07,Store_1,P_41,Footwear,3,26.84,80.52,0
2024-11-07,Store_7,P_6,Outerwear,1,32.47,32.47,0
2024-11-08,Store_3,P_8,Tops,4,38.98,155.92,1
2024-11-08,Store_2,P_40,Tops,3,33.43,100.29,0
2024-11-08,Store_3,P_21,Tops,2,25.28,50.56,0
2024-11-08,Store_8,P_10,Bottoms,2,32.65,65.3,0
2024-11-08,Store_4,P_14,Outerwear,2,29.98,59.96,0
2024-11-08,Store_3,P_7,Accessories,2,3.46,6.92,0
2024-11-08,Store_2,P_33,Accessories,2,5.63,11.26,0
2024-11-08,Store_1,P_46,Accessories,4,25.97,103.88,0
2024-11-09,Store_7,P_17,Footwear,3,32.7,98.1,0
2024-11-09,Store_10,P_13,Footwear,1,32.86,32.86,1
2024-11-09,Store_9,P_33,Accessories,3,11.77,35.31,0
2024-11-09,Store_8,P_34,Accessories,3,8.79,26.37,0
2024-11-09,Store_9,P_28,Tops,2,26.88,53.76,0
2024-11-09,Store_3,P_19,Footwear,2,40.85,81.7,0
2024-11-09,Store_2,P_42,Footwear,2,20.2,40.4,0
2024-11-09,Store_6,P_15,Footwear,3,22.86,68.58,0
2024-11-10,Store_8,P_37,Outerwear,6,26.28,157.68,0
2024-11-10,Store_6,P_25,Outerwear,3,36.78,110.34,0
2024-11-10,Store_1,P_24,Outerwear,2,27.75,55.5,0
2024-11-10,Store_4,P_11,Accessories,2,6.9,13.8,0
2024-11-10,Store_7,P_12,Accessories,3,6.46,19.38,0
2024-11-10,Store_4,P_11,Footwear,2,26.52,53.04,0
2024-11-10,Store_9,P_35,Footwear,2,34.15,68.3,1
2024-11-10,Store_2,P_25,Outerwear,1,25.09,25.09,0
2024-11-11,Store_4,P_45,Accessories,2,8.95,17.9,1
2024-11-11,Store_4,P_36,Accessories,2,17.92,35.84,0
2024-11-11,Store_9,P_5,Accessories,2,18.25,36.5,0
2024-11-11,Store_9,P_16,Footwear,5,30.42,152.1,0
2024-11-11,Store_10,P_46,Footwear,2,24.76,49.52,0
2024-11-11,Store_2,P_7,Accessories,1,13.53,13.53,0
2024-11-11,Store_7,P_46,Outerwear,3,29.57,88.71,0
2024-11-11,Store_7,P_1,Footwear,3,33.36,100.08,0
2024-11-12,Store_3,P_6,Footwear,2,32.17,64.34,0
2024-11-12,Store_7,P_7,Bottoms,2,42.73,85.46,0
2024-11-12,Store_8,P_40,Tops,2,18.06,36.12,0
2024-11-12,Store_9,P_43,Accessories,3,22.36,67.08,0
2024-11-12,Store_10,P_16,Outerwear,3,22.59,67.77,0
2024-11-12,Store_3,P_4,Tops,5,20.32,101.6,0
2024-11-12,Store_7,P_42,Tops,5,29.03,145.15,0
2024-11-12,Store_6,P_5,Accessories,4,17.82,71.28,0
2024-11-13,Store_3,P_21,Footwear,1,29.15,29.15,0
2024-11-13,Store_5,P_8,Bottoms,1,34.05,34.05,0
2024-11-13,Store_1,P_23,Outerwear,1,33.61,33.61,0
2024-11-13,Store_3,P_50,Tops,1,41.78,41.78,0
2024-11-13,Store_1,P_15,Tops,1,36.95,36.95,0
2024-11-13,Store_2,P_27,Accessories,3,0.48,1.44,0
2024-11-13,Store_6,P_28,Outerwear,1,32.8,32.8,0
2024-11-13,Store_8,P_34,Outerwear,1,38.4,38.4,0
2024-11-14,Store_6,P_37,Bottoms,3,24.85,74.55,0
2024-11-14,Store_7,P_15,Bottoms,3,37.72,113.16,0
2024-11-14,Store_9,P_9,Bottoms,1,22.34,22.34,0
2024-11-14,Store_5,P_48,Accessories,2,19.34,38.68,0
2024-11-14,Store_8,P_44,Outerwear,4,47.95,191.8,1
2024-11-14,Store_7,P_38,Outerwear,3,21.28,63.84,1
